quest_id,quest_name,quest_bucket,quest_completion_status,dependency_type,dependency_slot,dependency_id,dependency_name,dependency_value,dependency_flags,object_id,comparison_id,prerequisite_type_id,localized_failure_text,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
2058,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2058 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2058,,generic_table_driven,not_retail_complete,item,,4085,,,,4085,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2058 has item prerequisite objectId 4085. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2059,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2059 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2059,,generic_table_driven,not_retail_complete,item,,4086,,,,4086,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2059 has item prerequisite objectId 4086. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2073,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2073 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2073,,generic_table_driven,not_retail_complete,item,,4085,,,,4085,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2073 has item prerequisite objectId 4085. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2074,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2074 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2074,,generic_table_driven,not_retail_complete,item,,4086,,,,4086,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2074 has item prerequisite objectId 4086. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2075,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2075 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2075,,generic_table_driven,not_retail_complete,item,,4601,,,,4601,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2075 has item prerequisite objectId 4601. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2076,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2076 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2076,,generic_table_driven,not_retail_complete,item,,4601,,,,4601,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2076 has item prerequisite objectId 4601. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2077,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2077 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2077,,generic_table_driven,not_retail_complete,item,,4602,,,,4602,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2077 has item prerequisite objectId 4602. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2078,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2078 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2078,,generic_table_driven,not_retail_complete,item,,4602,,,,4602,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2078 has item prerequisite objectId 4602. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2079,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2079 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2079,,generic_table_driven,not_retail_complete,item,,4088,,,,4088,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2079 has item prerequisite objectId 4088. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2080,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2080 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2080,,generic_table_driven,not_retail_complete,item,,4088,,,,4088,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2080 has item prerequisite objectId 4088. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2081,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2081 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2081,,generic_table_driven,not_retail_complete,item,,4089,,,,4089,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2081 has item prerequisite objectId 4089. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2082,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2082 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2082,,generic_table_driven,not_retail_complete,item,,4089,,,,4089,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2082 has item prerequisite objectId 4089. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2083,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2083 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
2083,,generic_table_driven,not_retail_complete,item,,4603,,,,4603,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_preq_item_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2083 has item prerequisite objectId 4603. Retail completion needs row-specific visibility, accept denial, inventory/character-state validation where applicable, and chain smoke."
2084,,generic_table_driven,not_retail_complete,level,,,,15,,,,,,mapped_quest_accept_validation_pending_row_smoke,client_quest2_level_gate_pending_accept_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Prerequisite.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Prerequisite/PrerequisiteManager.cs,pending_or_not_applicable,"Quest2 2084 requires character level 15. Retail completion needs quest visibility, accept-denial text, progression-chain behavior, and client smoke for this exact level gate."
