quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,reward_kind,source_map,source_reward_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,jabbithole_reward_object_id,client_reward_object_id,jabbithole_reward_name,client_reward_name,game_reward_id,canonical_reward_ids,canonical_reward_match_status,amount,fixed_reward,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
3166,Maintaining One's Honor,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5397,342,Maintaining One's Honor,Maintaining One's Honor,13392,11674,Firewalker Flamethrower,Firewalker Flamethrower,2849,,canonical_tuple_unmatched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5397 maps Quest2 3166 item reward from Jabbithole item 13392 (Firewalker Flamethrower) to Item2 11674 (Firewalker Flamethrower) via Quest2Reward 2849 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3166,Maintaining One's Honor,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5398,342,Maintaining One's Honor,Maintaining One's Honor,27456,11673,Grip of the Firewalker,Grip of the Firewalker,2848,2848,canonical_reward_id_matched,1,false,8,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5398 maps Quest2 3166 item reward from Jabbithole item 27456 (Grip of the Firewalker) to Item2 11673 (Grip of the Firewalker) via Quest2Reward 2848 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3166,Maintaining One's Honor,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,8258,342,Maintaining One's Honor,Maintaining One's Honor,971454,76634,Firewalker's Core,Firewalker's Core,7434,7434,canonical_reward_id_matched,1,false,8,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 8258 maps Quest2 3166 item reward from Jabbithole item 971454 (Firewalker's Core) to Item2 76634 (Firewalker's Core) via Quest2Reward 7434 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3166,Maintaining One's Honor,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,8259,342,Maintaining One's Honor,Maintaining One's Honor,971455,76635,The Firewalker's Device,The Firewalker's Device,7435,7435,canonical_reward_id_matched,1,false,8,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 8259 maps Quest2 3166 item reward from Jabbithole item 971455 (The Firewalker's Device) to Item2 76635 (The Firewalker's Device) via Quest2Reward 7435 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3166,Maintaining One's Honor,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,994,342,Maintaining One's Honor,Maintaining One's Honor,8,609,The Deradune Watch,The Deradune Watch,,,,376,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 994 maps Quest2 3166 reputation reward from Jabbithole reputation 8 (The Deradune Watch) to Faction2 609 (The Deradune Watch) amount 376 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3167,Scent of Blood,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,597,956,Scent of Blood,Scent of Blood,1,1,Cash,,,,,318,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 597 maps Quest2 3167 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 318 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
3167,Scent of Blood,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,270,956,Scent of Blood,Scent of Blood,8,609,The Deradune Watch,The Deradune Watch,,,,376,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 270 maps Quest2 3167 reputation reward from Jabbithole reputation 8 (The Deradune Watch) to Faction2 609 (The Deradune Watch) amount 376 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,603,962,Blood for Blood,Blood for Blood,1,1,Cash,,,,,476,true,7,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 603 maps Quest2 3170 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 476 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5985,962,Blood for Blood,Blood for Blood,10689,11626,Zonaga Kickers,Zonaga Kickers,2674,2674,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5985 maps Quest2 3170 item reward from Jabbithole item 10689 (Zonaga Kickers) to Item2 11626 (Zonaga Kickers) via Quest2Reward 2674 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5986,962,Blood for Blood,Blood for Blood,30097,11625,Armlets of the Huntress,Armlets of the Huntress,2586,2586,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5986 maps Quest2 3170 item reward from Jabbithole item 30097 (Armlets of the Huntress) to Item2 11625 (Armlets of the Huntress) via Quest2Reward 2586 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5987,962,Blood for Blood,Blood for Blood,30802,11629,War Vest of the Huntress,War Vest of the Huntress,2676,2676,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5987 maps Quest2 3170 item reward from Jabbithole item 30802 (War Vest of the Huntress) to Item2 11629 (War Vest of the Huntress) via Quest2Reward 2676 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5988,962,Blood for Blood,Blood for Blood,34655,11627,Kezzia's Treaders,Kezzia's Treaders,2675,,canonical_tuple_unmatched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5988 maps Quest2 3170 item reward from Jabbithole item 34655 (Kezzia's Treaders) to Item2 11627 (Kezzia's Treaders) via Quest2Reward 2675 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,reputation,quest_reward_reputation_map.csv,271,962,Blood for Blood,Blood for Blood,8,609,The Deradune Watch,The Deradune Watch,,,,564,true,7,datamapping_jabbithole_reputation_reward_matched_pending_amount_smoke,Tools/DataMapping/output/quest_reward_reputation_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Faction2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_reputation_map.csv source_reward_id 271 maps Quest2 3170 reputation reward from Jabbithole reputation 8 (The Deradune Watch) to Faction2 609 (The Deradune Watch) amount 564 fixed_reward=true. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3171,The Aurin Enclave,generic_table_driven,not_retail_complete,current_quest,currency,quest_reward_currency_map.csv,42,345,The Aurin Enclave,The Aurin Enclave,1,1,Cash,,,,,428,true,8,datamapping_jabbithole_cash_reward_inline_pending_amount_smoke,Tools/DataMapping/output/quest_reward_currency_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/CurrencyType.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_currency_map.csv source_reward_id 42 maps Quest2 3171 currency reward from Jabbithole currency 1 (Cash) to CurrencyType 1 amount 428 fixed_reward=true as an inline credits reward. Retail completion needs cash amount/formula reconciliation, runtime credit grant and persistence, reward UI presentation, and client quest smoke."
3171,The Aurin Enclave,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5405,345,The Aurin Enclave,The Aurin Enclave,11970,11635,Ungala Aurin-Stained Trenchcoat,Ungala Aurin-Stained Trenchcoat,2681,2681,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5405 maps Quest2 3171 item reward from Jabbithole item 11970 (Ungala Aurin-Stained Trenchcoat) to Item2 11635 (Ungala Aurin-Stained Trenchcoat) via Quest2Reward 2681 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3171,The Aurin Enclave,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5406,345,The Aurin Enclave,The Aurin Enclave,12577,11634,Aurin-Slayer Moccasins,Aurin-Slayer Moccasins,2680,,canonical_tuple_unmatched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5406 maps Quest2 3171 item reward from Jabbithole item 12577 (Aurin-Slayer Moccasins) to Item2 11634 (Aurin-Slayer Moccasins) via Quest2Reward 2680 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3171,The Aurin Enclave,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5407,345,The Aurin Enclave,The Aurin Enclave,16808,11637,Shadeleaf Steps,Shadeleaf Steps,2683,2683,canonical_reward_id_matched,1,false,7,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5407 maps Quest2 3171 item reward from Jabbithole item 16808 (Shadeleaf Steps) to Item2 11637 (Shadeleaf Steps) via Quest2Reward 2683 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
3171,The Aurin Enclave,generic_table_driven,not_retail_complete,current_quest,item,quest_reward_item_map.csv,5408,345,The Aurin Enclave,The Aurin Enclave,33864,11636,Dominion-Issued Technopants,Dominion-Issued Technopants,2682,2682,canonical_reward_id_matched,1,false,8,datamapping_jabbithole_item_reward_matched_pending_choice_smoke,Tools/DataMapping/output/quest_reward_item_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Item2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"quest_reward_item_map.csv source_reward_id 5408 maps Quest2 3171 item reward from Jabbithole item 33864 (Dominion-Issued Technopants) to Item2 11636 (Dominion-Issued Technopants) via Quest2Reward 2682 amount 1 fixed_reward=false. Retail completion needs fixed/choice semantics, runtime grant and persistence, reward UI presentation, and client quest smoke."
