quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_quest_objective_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,objective_order,quest_objective_id,match_status,jabbithole_objective_text,client_objective_text,objective_type,objective_data,objective_count,quest_direction_id,world_location_0,world_location_1,world_location_2,world_location_3,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,1487,962,Blood for Blood,Blood for Blood,3,4156,matched,Invisible head tracking objective,Invisible head tracking objective,32,857,2,0,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1487 for Quest2 3170 objective order 3 with source text 'Invisible head tracking objective' maps to current QuestObjective 4156 type 32 data 857 count 2 and client text 'Invisible head tracking objective'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,1488,962,Blood for Blood,Blood for Blood,4,15997,matched,Virtual Item Remove,Virtual Item Remove,5,0,1,0,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1488 for Quest2 3170 objective order 4 with source text 'Virtual Item Remove' maps to current QuestObjective 15997 type 5 data 0 count 1 and client text 'Virtual Item Remove'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3171,The Aurin Enclave,generic_table_driven,not_retail_complete,current_quest,572,345,The Aurin Enclave,The Aurin Enclave,0,4108,matched,Kill Ullana Shadeleaf at the hidden Aurin base camp,Kill $(creature=9773) at the hidden Aurin base camp,2,9773,1,0,16381,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 572 for Quest2 3171 objective order 0 with source text 'Kill Ullana Shadeleaf at the hidden Aurin base camp' maps to current QuestObjective 4108 type 2 data 9773 count 1 and client text 'Kill $(creature=9773) at the hidden Aurin base camp'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3177,Garr Wrestler,generic_table_driven,not_retail_complete,current_quest,3096,1850,Garr Wrestler,Garr Wrestler,0,4167,matched,Collect Pristine Garr Hides from Ungala Shockers near Ungala River,Collect $m(vitem=506) from $m(creature=9603) near Ungala River,32,506,5,0,16391,16392,16393,16394,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 3096 for Quest2 3177 objective order 0 with source text 'Collect Pristine Garr Hides from Ungala Shockers near Ungala River' maps to current QuestObjective 4167 type 32 data 506 count 5 and client text 'Collect $m(vitem=506) from $m(creature=9603) near Ungala River'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3179,Totem Raider,generic_table_driven,not_retail_complete,current_quest,1187,809,Totem Raider,Totem Raider,0,4142,matched,Collect the Elaborate Moodie Totems around Deadwind Hollow,Collect the Elaborate Moodie Totems around Deadwind Hollow,14,2903,5,0,6954,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1187 for Quest2 3179 objective order 0 with source text 'Collect the Elaborate Moodie Totems around Deadwind Hollow' maps to current QuestObjective 4142 type 14 data 2903 count 5 and client text 'Collect the Elaborate Moodie Totems around Deadwind Hollow'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3179,Totem Raider,generic_table_driven,not_retail_complete,current_quest,1188,809,Totem Raider,Totem Raider,1,16208,matched,Invisible Virtual Item,Invisible Virtual Item,32,907,5,0,0,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1188 for Quest2 3179 objective order 1 with source text 'Invisible Virtual Item' maps to current QuestObjective 16208 type 32 data 907 count 5 and client text 'Invisible Virtual Item'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3295,Survival of the Fittest,generic_table_driven,not_retail_complete,current_quest,1495,969,Survival of the Fittest,Survival of the Fittest,0,4282,matched,Choose to kill the weak Coastal Runt or save it by killing the Zomclaw Blubber Eater,Choose to kill the weak $(creature=10125) or save it by killing the $(creature=10150),5,890,1,0,7133,7566,7567,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1495 for Quest2 3295 objective order 0 with source text 'Choose to kill the weak Coastal Runt or save it by killing the Zomclaw Blubber Eater' maps to current QuestObjective 4282 type 5 data 890 count 1 and client text 'Choose to kill the weak $(creature=10125) or save it by killing the $(creature=10150)'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3297,Eaten!,generic_table_driven,not_retail_complete,current_quest,1193,812,Eaten!,Eaten!,0,7943,matched,Kill mammodin,Kill mammodin,8,2364,4,0,6950,20104,20105,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1193 for Quest2 3297 objective order 0 with source text 'Kill mammodin' maps to current QuestObjective 7943 type 8 data 2364 count 4 and client text 'Kill mammodin'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3297,Eaten!,generic_table_driven,not_retail_complete,current_quest,1194,812,Eaten!,Eaten!,1,4299,matched,Kill Stonetusk mammodin on Bloodfire Savannah until you find the one that swallowed Scout Furlo,Kill Stonetusk mammodin on Bloodfire Savannah until you find the one that swallowed $(creature=10278),5,0,1,0,6950,20104,20105,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1194 for Quest2 3297 objective order 1 with source text 'Kill Stonetusk mammodin on Bloodfire Savannah until you find the one that swallowed Scout Furlo' maps to current QuestObjective 4299 type 5 data 0 count 1 and client text 'Kill Stonetusk mammodin on Bloodfire Savannah until you find the one that swallowed $(creature=10278)'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3302,Mojo Moodies,generic_table_driven,not_retail_complete,current_quest,1192,811,Mojo Moodies,Mojo Moodies,0,4300,matched,Kill Deadwind Moodies in Deadwind Hollow,Kill Deadwind Moodies in Deadwind Hollow,8,3062,9,0,7045,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1192 for Quest2 3302 objective order 0 with source text 'Kill Deadwind Moodies in Deadwind Hollow' maps to current QuestObjective 4300 type 8 data 3062 count 9 and client text 'Kill Deadwind Moodies in Deadwind Hollow'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3304,Tamolo's Necromojo,generic_table_driven,not_retail_complete,current_quest,1496,972,Tamolo's Necromojo,Tamolo's Necromojo,0,4344,matched,"Kill the Moodie shaman, Tamolo, in Deadwind Hollow","Kill the Moodie shaman, $(creature=9800), in Deadwind Hollow and retrieve his staff",32,74,1,0,7176,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1496 for Quest2 3304 objective order 0 with source text 'Kill the Moodie shaman, Tamolo, in Deadwind Hollow' maps to current QuestObjective 4344 type 32 data 74 count 1 and client text 'Kill the Moodie shaman, $(creature=9800), in Deadwind Hollow and retrieve his staff'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3304,Tamolo's Necromojo,generic_table_driven,not_retail_complete,current_quest,1497,972,Tamolo's Necromojo,Tamolo's Necromojo,1,,unmatched,Retrieve Tamolo's Necromojo Staff from Tamolo's corpse in Deadwind Hollow,,,,,,,,,,3,datamapping_jabbithole_objective_unmatched_blocked,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"Jabbithole objective 1497 for Quest2 3304 objective order 1 with source text 'Retrieve Tamolo's Necromojo Staff from Tamolo's corpse in Deadwind Hollow' is blocked because Tools/DataMapping/output/quest_objective_map.csv has match_status unmatched and no current QuestObjective id. Retail implementation needs a current build Quest2 objective slot and QuestObjective row matching this Jabbithole objective, or a reviewed replacement bridge in DataMapping output/review plus runtime trigger, objective-credit, and client quest smoke."
3320,The Bloodfeast,generic_table_driven,not_retail_complete,current_quest,1466,951,The Bloodfeast,The Bloodfeast,0,4319,matched,Place the Bloodfeast Trophy on a pike in the skull pile in Bloodfire Village,Place the $(vitem=695) on a pike in the skull pile in Bloodfire Village,23,3512,1,0,7250,0,0,0,3,datamapping_jabbithole_objective_matched_pending_text_order_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_objectives.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"Jabbithole objective 1466 for Quest2 3320 objective order 0 with source text 'Place the Bloodfeast Trophy on a pike in the skull pile in Bloodfire Village' maps to current QuestObjective 4319 type 23 data 3512 count 1 and client text 'Place the $(vitem=695) on a pike in the skull pile in Bloodfire Village'. Retail completion needs text/order reconciliation against the current client row, runtime trigger behavior, objective-credit ownership, and client quest smoke."
3479,From the Wreckage,curated_full,not_retail_complete,current_quest,418,227,From the Wreckage,From the Wreckage,0,4467,reviewed_match,Rescue Trapped Survivors north of the crash site,Rescue $m(creature=11070) north of the crash site,12,11070,3,0,12155,12156,12157,12158,1,datamapping_jabbithole_objective_reviewed_match_pending_client_smoke,Tools/DataMapping/output/quest_objective_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/creature_quest_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Source/NexusForever.Script.Main/Quests/NorthernWilds/NorthernWildsMapScript.cs;Source/NexusForever.Game.Tests/Quests/NorthernWildsBranchInteractionTests.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Entity/InteractionObjectiveUpdater.cs;Source/NexusForever.Game.Tests/Entity/InteractionObjectiveUpdaterTests.cs,pending,not_retail_complete,"Jabbithole objective 418 text/order for Q3479 is reviewed against build 16042 QuestObjective 4467: both are the first From the Wreckage objective, rescue Trapped Survivors north of the crash site, with SucceedCSI Creature2 11070 count 3 and indicator locations 12155/12156/12157/12158. Runtime survivor spawn and generic SucceedCSI credit are already covered, but retail completion still needs client activate/CSI packet smoke, UI/map guidance, reward/achievement side effects, and end-to-end Q3479 smoke."
