quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,episode_quest_id,episode_id,episode_name,order_index,flags,episode_bridge_status,episode_match_status,jabbithole_episode_id,jabbithole_episode_name,client_episode_name,client_world_zone_id,client_world_zone_name,slug,episode_quests_count,enabled,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
3163,A Captive Audience,generic_table_driven,not_retail_complete,current_quest,4016,303,Noble Quarry,7,0,mapped_episode,matched,101,Noble Quarry,Noble Quarry,1215,Western Deradune,noble-quarry-303,14,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 4016 links Quest2 3163 order 7 flags 0 to Episode 303 (Noble Quarry) in WorldZone 1215 (Western Deradune); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 101 (Noble Quarry); slug noble-quarry-303, episode quest count 14, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
3347,Arrival of the Luminai,no_objectives,not_retail_complete,current_quest,4017,303,Noble Quarry,8,0,mapped_episode,matched,101,Noble Quarry,Noble Quarry,1215,Western Deradune,noble-quarry-303,14,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 4017 links Quest2 3347 order 8 flags 0 to Episode 303 (Noble Quarry) in WorldZone 1215 (Western Deradune); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 101 (Noble Quarry); slug noble-quarry-303, episode quest count 14, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
3165,Bloodrush,generic_table_driven,not_retail_complete,current_quest,1570,304,The Great Hunt,1,0,mapped_episode,matched,102,The Great Hunt,The Great Hunt,1215,Western Deradune,the-great-hunt-304,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 1570 links Quest2 3165 order 1 flags 0 to Episode 304 (The Great Hunt) in WorldZone 1215 (Western Deradune); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 102 (The Great Hunt); slug the-great-hunt-304, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
3167,Scent of Blood,generic_table_driven,not_retail_complete,current_quest,1571,304,The Great Hunt,2,0,mapped_episode,matched,102,The Great Hunt,The Great Hunt,1215,Western Deradune,the-great-hunt-304,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 1571 links Quest2 3167 order 2 flags 0 to Episode 304 (The Great Hunt) in WorldZone 1215 (Western Deradune); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 102 (The Great Hunt); slug the-great-hunt-304, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
3170,Blood for Blood,generic_table_driven,not_retail_complete,current_quest,1593,304,The Great Hunt,3,0,mapped_episode,matched,102,The Great Hunt,The Great Hunt,1215,Western Deradune,the-great-hunt-304,3,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 1593 links Quest2 3170 order 3 flags 0 to Episode 304 (The Great Hunt) in WorldZone 1215 (Western Deradune); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 102 (The Great Hunt); slug the-great-hunt-304, episode quest count 3, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
3188,,generic_table_driven,not_retail_complete,current_quest,1580,305,,0,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1580 links Quest2 3188 order 0 flags 0 to Episode 305, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3186,,generic_table_driven,not_retail_complete,current_quest,1579,305,,1,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1579 links Quest2 3186 order 1 flags 0 to Episode 305, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3269,,generic_table_driven,not_retail_complete,current_quest,1584,305,,2,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1584 links Quest2 3269 order 2 flags 0 to Episode 305, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3176,,generic_table_driven,not_retail_complete,current_quest,1576,306,,0,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1576 links Quest2 3176 order 0 flags 0 to Episode 306, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3184,,generic_table_driven,not_retail_complete,current_quest,1577,306,,1,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1577 links Quest2 3184 order 1 flags 0 to Episode 306, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3185,,generic_table_driven,not_retail_complete,current_quest,1578,306,,1,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1578 links Quest2 3185 order 1 flags 0 to Episode 306, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3180,,generic_table_driven,not_retail_complete,current_quest,1581,307,,0,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1581 links Quest2 3180 order 0 flags 0 to Episode 307, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3181,,generic_table_driven,not_retail_complete,current_quest,1582,307,,1,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1582 links Quest2 3181 order 1 flags 0 to Episode 307, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3183,,generic_table_driven,not_retail_complete,current_quest,1583,307,,2,0,missing_episode_bridge,missing_episode_bridge,,,,,,,,,,datamapping_episode_quest_missing_episode_bridge_blocked,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest;Tools/DataMapping/README.md,pending,not_retail_complete,"EpisodeQuest row 1583 links Quest2 3183 order 2 flags 0 to Episode 307, but Tools/DataMapping/output/quest_episode_map.csv has no bridge from that current Episode id to a Jabbithole quest episode. Retail implementation needs a current Episode/EpisodeQuest bridge reconciled with jabbithole_mysql/quest_episodes.sql or a reviewed replacement episode bridge, followed by quest order, episode visibility/progression, UI, and quest-chain smoke."
3316,Blasphemous Moodies,no_objectives,not_retail_complete,current_quest,4025,309,Moodies!,0,3,mapped_episode,matched,85,Moodies!,Moodies!,1215,Western Deradune,moodies-309,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 4025 links Quest2 3316 order 0 flags 3 to Episode 309 (Moodies!) in WorldZone 1215 (Western Deradune); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 85 (Moodies!); slug moodies-309, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
3302,Mojo Moodies,generic_table_driven,not_retail_complete,current_quest,1589,309,Moodies!,1,0,mapped_episode,matched,85,Moodies!,Moodies!,1215,Western Deradune,moodies-309,5,true,7,datamapping_episode_quest_matched_pending_order_progression_smoke,Tools/DataMapping/output/episode_quest_client_map.csv;Tools/DataMapping/output/quest_episode_map.csv;Tools/DataMapping/map_wildstar_data.py;jabbithole_mysql/quest_episodes.sql;wildstar_client_mysql/Episode.tbl.sql;wildstar_client_mysql/EpisodeQuest.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Quest,pending,not_retail_complete,"EpisodeQuest row 1589 links Quest2 3302 order 1 flags 0 to Episode 309 (Moodies!) in WorldZone 1215 (Western Deradune); Tools/DataMapping/output/quest_episode_map.csv maps match_status matched to Jabbithole episode 85 (Moodies!); slug moodies-309, episode quest count 5, enabled true, last_seen_in 7. The episode bridge is mapped, but retail completion needs runtime episode ordering/progression semantics, quest visibility and turn-in state, UI presentation, and quest-chain smoke for this row."
